"country_name","city_name","hood_name","hood_part_name","id_city","id_hood","id_hood_part"
"Srbija","Ada","Centar",,"346","1425",
"Srbija","Ada","Druga mesna zajednica",,"346","1429",
"Srbija","Ada","Okolina","Mol","346","1427","1574"
"Srbija","Ada","Okolina","Obornjača","346","1427","1575"
"Srbija","Ada","Okolina","Sterijino","346","1427","1576"
"Srbija","Ada","Okolina","Utrine","346","1427","1577"
"Srbija","Ada","Prva mesna zajednica",,"346","1428",
"Srbija","Ada","Širi centar",,"346","1426",
"Srbija","Aleksandrovac",,,"306",,
"Srbija","Aleksinac","Centar",,"261","1362",
"Srbija","Aleksinac","Okolina","Aleksinački Bujmir","261","962","1875"
"Srbija","Aleksinac","Okolina","Aleksinački Rudnik","261","962","1876"
"Srbija","Aleksinac","Okolina","Bankovac","261","962","1877"
"Srbija","Aleksinac","Okolina","Beli Breg","261","962","1878"
"Srbija","Aleksinac","Okolina","Belja","261","962","1879"
"Srbija","Aleksinac","Okolina","Bobovište","261","962","1880"
"Srbija","Aleksinac","Okolina","Bovan","261","962","1881"
"Srbija","Aleksinac","Okolina","Bradarac","261","962","1882"
"Srbija","Aleksinac","Okolina","Česta","261","962","1884"
"Srbija","Aleksinac","Okolina","Ćićina","261","962","1886"
"Srbija","Aleksinac","Okolina","Crna Bara","261","962","1883"
"Srbija","Aleksinac","Okolina","Čukurovac","261","962","1885"
"Srbija","Aleksinac","Okolina","Dašnica","261","962","1887"
"Srbija","Aleksinac","Okolina","Deligrad","261","962","1888"
"Srbija","Aleksinac","Okolina","Dobrujevac","261","962","1889"
"Srbija","Aleksinac","Okolina","Donja Peščanica","261","962","1890"
"Srbija","Aleksinac","Okolina","Donje Suhotno","261","962","1891"
"Srbija","Aleksinac","Okolina","Donji Adrovac","261","962","1892"
"Srbija","Aleksinac","Okolina","Donji Krupac","261","962","1893"
"Srbija","Aleksinac","Okolina","Donji Ljubeš","261","962","1894"
"Srbija","Aleksinac","Okolina","Draževac","261","962","1895"
"Srbija","Aleksinac","Okolina","Glogovica","261","962","1896"
"Srbija","Aleksinac","Okolina","Golešnica","261","962","1897"
"Srbija","Aleksinac","Okolina","Gornja Peščanica","261","962","1898"
"Srbija","Aleksinac","Okolina","Gornje Suhotno","261","962","1899"
"Srbija","Aleksinac","Okolina","Gornji Adrovac","261","962","1900"
"Srbija","Aleksinac","Okolina","Gornji Krupac","261","962","1901"
"Srbija","Aleksinac","Okolina","Gornji Ljubeš","261","962","1902"
"Srbija","Aleksinac","Okolina","Gredetin","261","962","1903"
"Srbija","Aleksinac","Okolina","Grejač","261","962","1904"
"Srbija","Aleksinac","Okolina","Jakovlje","261","962","1905"
"Srbija","Aleksinac","Okolina","Jasenje","261","962","1906"
"Srbija","Aleksinac","Okolina","Kamenica","261","962","1907"
"Srbija","Aleksinac","Okolina","Katun","261","962","1908"
"Srbija","Aleksinac","Okolina","Koprivnica","261","962","1909"
"Srbija","Aleksinac","Okolina","Korman","261","962","1910"
"Srbija","Aleksinac","Okolina","Kraljevo","261","962","1911"
"Srbija","Aleksinac","Okolina","Krušje","261","962","1912"
"Srbija","Aleksinac","Okolina","Kulina","261","962","1913"
"Srbija","Aleksinac","Okolina","Lipovac","261","962","1914"
"Srbija","Aleksinac","Okolina","Ljupten","261","962","1918"
"Srbija","Aleksinac","Okolina","Loćika","261","962","1915"
"Srbija","Aleksinac","Okolina","Loznac","261","962","1916"
"Srbija","Aleksinac","Okolina","Lužane","261","962","1917"
"Srbija","Aleksinac","Okolina","Mali Drenovac","261","962","1919"
"Srbija","Aleksinac","Okolina","Moravac","261","962","1920"
"Srbija","Aleksinac","Okolina","Moravski Bujmir","261","962","1921"
"Srbija","Aleksinac","Okolina","Mozgovo","261","962","1922"
"Srbija","Aleksinac","Okolina","Nozrina","261","962","1923"
"Srbija","Aleksinac","Okolina","Porodin","261","962","1924"
"Srbija","Aleksinac","Okolina","Prćilovica","261","962","1925"
"Srbija","Aleksinac","Okolina","Prekonozi","261","962","1926"
"Srbija","Aleksinac","Okolina","Prugovac","261","962","1927"
"Srbija","Aleksinac","Okolina","Radevac","261","962","1928"
"Srbija","Aleksinac","Okolina","Rsovac","261","962","1929"
"Srbija","Aleksinac","Okolina","Rutevac","261","962","1930"
"Srbija","Aleksinac","Okolina","Srezovac","261","962","1931"
"Srbija","Aleksinac","Okolina","Stanci","261","962","1932"
"Srbija","Aleksinac","Okolina","Stublina","261","962","1933"
"Srbija","Aleksinac","Okolina","Subotinac","261","962","1934"
"Srbija","Aleksinac","Okolina","Šurić","261","962","1935"
"Srbija","Aleksinac","Okolina","Tešica","261","962","1936"
"Srbija","Aleksinac","Okolina","Trnjane","261","962","1937"
"Srbija","Aleksinac","Okolina","Vakup","261","962","1938"
"Srbija","Aleksinac","Okolina","Veliki Drenovac","261","962","1939"
"Srbija","Aleksinac","Okolina","Vitkovac","261","962","1940"
"Srbija","Aleksinac","Okolina","Vrćenovica","261","962","1941"
"Srbija","Aleksinac","Okolina","Vrelo","261","962","1942"
"Srbija","Aleksinac","Okolina","Vukanja","261","962","1943"
"Srbija","Aleksinac","Okolina","Vukašinovac","261","962","1944"
"Srbija","Aleksinac","Okolina","Žitkovac","261","962","1945"
"Srbija","Aleksinac","Širi centar",,"261","1363",
"Srbija","Alibunar","Centar",,"307","1356",
"Srbija","Alibunar","Okolina","Banatski Karlovac","307","1445","1649"
"Srbija","Alibunar","Okolina","Devojački Bunar","307","1445","1650"
"Srbija","Alibunar","Okolina","Dobrica","307","1445","1651"
"Srbija","Alibunar","Okolina","Ilandža","307","1445","1652"
"Srbija","Alibunar","Okolina","Janošik","307","1445","1653"
"Srbija","Alibunar","Okolina","Lokve","307","1445","1654"
"Srbija","Alibunar","Okolina","Nikolinci","307","1445","1655"
"Srbija","Alibunar","Okolina","Novi Kozjak","307","1445","1656"
"Srbija","Alibunar","Okolina","Saleuš","307","1445","1657"
"Srbija","Alibunar","Okolina","Vladimirovac","307","1445","1658"
"Srbija","Alibunar","Širi centar",,"307","1357",
"Srbija","Apatin","Centar",,"259","1338",
"Srbija","Apatin","Okolina","Kupusina","259","960","1028"
"Srbija","Apatin","Okolina","Prigrevica","259","960","1029"
"Srbija","Apatin","Okolina","Sonta","259","960","1030"
"Srbija","Apatin","Okolina","Svilojevo","259","960","1031"
"Srbija","Apatin","Širi centar",,"259","1339",
"Srbija","Aranđelovac","Gradska lokacija","Centar","5","1500","2782"
"Srbija","Aranđelovac","Gradska lokacija","Đajino brdo","5","1500","2783"
"Srbija","Aranđelovac","Gradska lokacija","Đikino brdo","5","1500","2784"
"Srbija","Aranđelovac","Gradska lokacija","Đunis","5","1500","2785"
"Srbija","Aranđelovac","Gradska lokacija","Jelinac","5","1500","2786"
"Srbija","Aranđelovac","Gradska lokacija","Ješovac","5","1500","2787"
"Srbija","Aranđelovac","Gradska lokacija","Otvoreno polje","5","1500","2788"
"Srbija","Aranđelovac","Gradska lokacija","Preseka","5","1500","2789"
"Srbija","Aranđelovac","Gradska lokacija","Risovača","5","1500","2790"
"Srbija","Aranđelovac","Gradska lokacija","Seničani","5","1500","2791"
"Srbija","Aranđelovac","Gradska lokacija","Širi centar","5","1500","2793"
"Srbija","Aranđelovac","Gradska lokacija","Slatina","5","1500","2792"
"Srbija","Aranđelovac","Gradska lokacija","Zlatar","5","1500","2794"
"Srbija","Aranđelovac","Okolina","Banja","5","907","2795"
"Srbija","Aranđelovac","Okolina","Bosuta","5","907","2796"
"Srbija","Aranđelovac","Okolina","Brezovac","5","907","2797"
"Srbija","Aranđelovac","Okolina","Bukovička Banja","5","907","2798"
"Srbija","Aranđelovac","Okolina","Darosava","5","907","2799"
"Srbija","Aranđelovac","Okolina","Garaši","5","907","2800"
"Srbija","Aranđelovac","Okolina","Gornja Trešnjevica","5","907","2801"
"Srbija","Aranđelovac","Okolina","Jelovik","5","907","2802"
"Srbija","Aranđelovac","Okolina","Kopljare","5","907","2803"
"Srbija","Aranđelovac","Okolina","Misača","5","907","2804"
"Srbija","Aranđelovac","Okolina","Orašac","5","907","2805"
"Srbija","Aranđelovac","Okolina","Progoreoci","5","907","2806"
"Srbija","Aranđelovac","Okolina","Ranilović","5","907","2807"
"Srbija","Aranđelovac","Okolina","Tulež","5","907","2808"
"Srbija","Aranđelovac","Okolina","Venčac","5","907","2809"
"Srbija","Aranđelovac","Okolina","Venčane","5","907","2810"
"Srbija","Aranđelovac","Okolina","Vukosavci","5","907","2811"
"Srbija","Arilje","Okolina",,"6","908",
"Srbija","Babušnica",,,"333",,
"Srbija","Bač",,,"297",,
"Srbija","Bačka palanka","Centar",,"291","1371",
"Srbija","Bačka palanka","Okolina","Čelarevo","291","1373","1713"
"Srbija","Bačka palanka","Okolina","Despotovo","291","1373","1714"
"Srbija","Bačka palanka","Okolina","Gajdobra","291","1373","1715"
"Srbija","Bačka palanka","Okolina","Karađorđevo","291","1373","1716"
"Srbija","Bačka palanka","Okolina","Mladenovo","291","1373","1717"
"Srbija","Bačka palanka","Okolina","Neštin","291","1373","1718"
"Srbija","Bačka palanka","Okolina","Nova Gajdobra","291","1373","1719"
"Srbija","Bačka palanka","Okolina","Obrovac","291","1373","1720"
"Srbija","Bačka palanka","Okolina","Parage","291","1373","1721"
"Srbija","Bačka palanka","Okolina","Pivnice","291","1373","1722"
"Srbija","Bačka palanka","Okolina","Silbaš","291","1373","1723"
"Srbija","Bačka palanka","Okolina","Tovariševo","291","1373","1724"
"Srbija","Bačka palanka","Okolina","Vizić","291","1373","1725"
"Srbija","Bačka palanka","Širi centar",,"291","1372",
"Srbija","Bačka Topola","Centar",,"273","1374",
"Srbija","Bačka Topola","Okolina","Bački sokolac","273","974","456"
"Srbija","Bačka Topola","Okolina","Bajša","273","974","450"
"Srbija","Bačka Topola","Okolina","Gornja rogatica","273","974","454"
"Srbija","Bačka Topola","Okolina","Gunaroš","273","974","446"
"Srbija","Bačka Topola","Okolina","Karađorđevo","273","974","451"
"Srbija","Bačka Topola","Okolina","Krivaja","273","974","458"
"Srbija","Bačka Topola","Okolina","Mali beograd","273","974","452"
"Srbija","Bačka Topola","Okolina","Njegoševo","273","974","447"
"Srbija","Bačka Topola","Okolina","Novo orahovo","273","974","449"
"Srbija","Bačka Topola","Okolina","Pačir","273","974","455"
"Srbija","Bačka Topola","Okolina","Pobeda","273","974","448"
"Srbija","Bačka Topola","Okolina","Stara moravica","273","974","453"
"Srbija","Bačka Topola","Okolina","Tomislavci","273","974","457"
"Srbija","Bačka Topola","Širi centar",,"273","1375",
"Srbija","Bački Petrovac","Centar",,"275","1344",
"Srbija","Bački Petrovac","Okolina","Gložan","275","976","1329"
"Srbija","Bački Petrovac","Okolina","Kulpin","275","976","1330"
"Srbija","Bački Petrovac","Okolina","Maglić","275","976","1331"
"Srbija","Bački Petrovac","Širi centar",,"275","1345",
"Srbija","Bajina Bašta","Centar",,"7","1484",
"Srbija","Bajina Bašta","Okolina","Bačevci","7","909","2432"
"Srbija","Bajina Bašta","Okolina","Beserovina","7","909","2433"
"Srbija","Bajina Bašta","Okolina","Cerje","7","909","2434"
"Srbija","Bajina Bašta","Okolina","Crvica","7","909","2435"
"Srbija","Bajina Bašta","Okolina","Dobrotin","7","909","2436"
"Srbija","Bajina Bašta","Okolina","Donja Crvica","7","909","2437"
"Srbija","Bajina Bašta","Okolina","Draksin","7","909","2401"
"Srbija","Bajina Bašta","Okolina","Dub","7","909","2402"
"Srbija","Bajina Bašta","Okolina","Gornja Crvica","7","909","2403"
"Srbija","Bajina Bašta","Okolina","Gvozdac","7","909","2404"
"Srbija","Bajina Bašta","Okolina","Jagoštica","7","909","2405"
"Srbija","Bajina Bašta","Okolina","Jakalj","7","909","2406"
"Srbija","Bajina Bašta","Okolina","Jelovik","7","909","2407"
"Srbija","Bajina Bašta","Okolina","Konjska Reka","7","909","2408"
"Srbija","Bajina Bašta","Okolina","Kostojevići","7","909","2409"
"Srbija","Bajina Bašta","Okolina","Lještansko","7","909","2411"
"Srbija","Bajina Bašta","Okolina","Lug","7","909","2410"
"Srbija","Bajina Bašta","Okolina","Mala Reka","7","909","2412"
"Srbija","Bajina Bašta","Okolina","Obajgora","7","909","2413"
"Srbija","Bajina Bašta","Okolina","Okletac","7","909","2414"
"Srbija","Bajina Bašta","Okolina","Osluša","7","909","2415"
"Srbija","Bajina Bašta","Okolina","Ovčinja","7","909","2416"
"Srbija","Bajina Bašta","Okolina","Pepelj","7","909","2417"
"Srbija","Bajina Bašta","Okolina","Perućac","7","909","2418"
"Srbija","Bajina Bašta","Okolina","Pilica","7","909","2419"
"Srbija","Bajina Bašta","Okolina","Pridoli","7","909","2420"
"Srbija","Bajina Bašta","Okolina","Rača","7","909","2421"
"Srbija","Bajina Bašta","Okolina","Rastište","7","909","2422"
"Srbija","Bajina Bašta","Okolina","Rogačica","7","909","2423"
"Srbija","Bajina Bašta","Okolina","Sijerač","7","909","2424"
"Srbija","Bajina Bašta","Okolina","Solotuša","7","909","2425"
"Srbija","Bajina Bašta","Okolina","Strmovo","7","909","2426"
"Srbija","Bajina Bašta","Okolina","Višesava","7","909","2427"
"Srbija","Bajina Bašta","Okolina","Zaglavak","7","909","2428"
"Srbija","Bajina Bašta","Okolina","Zarožje","7","909","2429"
"Srbija","Bajina Bašta","Okolina","Zaugline","7","909","2430"
"Srbija","Bajina Bašta","Okolina","Zlodol","7","909","2431"
"Srbija","Bajina Bašta","Širi centar",,"7","1485",
"Srbija","Batočina","Centar",,"294","1503",
"Srbija","Batočina","Okolina","Badnjevac","294","1498","2768"
"Srbija","Batočina","Okolina","Brzan","294","1498","2769"
"Srbija","Batočina","Okolina","Crni Kao","294","1498","2777"
"Srbija","Batočina","Okolina","Dobrovodica","294","1498","2771"
"Srbija","Batočina","Okolina","Gradac","294","1498","2770"
"Srbija","Batočina","Okolina","Kijevo","294","1498","2773"
"Srbija","Batočina","Okolina","Malatovac","294","1498","2774"
"Srbija","Batočina","Okolina","Nikšić","294","1498","2775"
"Srbija","Batočina","Okolina","Prnjavor","294","1498","2776"
"Srbija","Batočina","Okolina","Žirovnica","294","1498","2772"
"Srbija","Batočina","Širi centar",,"294","1504",
"Srbija","Bečej","Bačko gradište",,"8","793",
"Srbija","Bečej","Bratstvo Jedinstvo",,"8","1307",
"Srbija","Bečej","Centar",,"8","794",
"Srbija","Bečej","Donji grad",,"8","1308",
"Srbija","Bečej","Ivan Perišić",,"8","1309",
"Srbija","Bečej","Kamp naselje",,"8","1310",
"Srbija","Bečej","Mali rit",,"8","1311",
"Srbija","Bečej","Naselje 7 sekretara SKOJ-a",,"8","1312",
"Srbija","Bečej","Okolina","Bačko Gradište","8","910","1332"
"Srbija","Bečej","Okolina","Bačko Petrovo Selo","8","910","1333"
"Srbija","Bečej","Okolina","Drljan","8","910","1334"
"Srbija","Bečej","Okolina","Mileševo","8","910","1335"
"Srbija","Bečej","Okolina","Novo Selo","8","910","1336"
"Srbija","Bečej","Okolina","Poljanice","8","910","1337"
"Srbija","Bečej","Okolina","Radičević","8","910","1338"
"Srbija","Bečej","Putrija",,"8","1313",
"Srbija","Bečej","Ribnjak",,"8","1314",
"Srbija","Bečej","Širi centar",,"8","1316",
"Srbija","Bečej","Stari rit",,"8","1315",
"Srbija","Bečej","Veljko Vlahović",,"8","1317",
"Srbija","Bela Crkva","Centar",,"311","1501",
"Srbija","Bela Crkva","Okolina","Banatska Palanka","311","1502","2823"
"Srbija","Bela Crkva","Okolina","Banatska Subotica","311","1502","2824"
"Srbija","Bela Crkva","Okolina","Češko selo","311","1502","2826"
"Srbija","Bela Crkva","Okolina","Crvena Crkva","311","1502","2825"
"Srbija","Bela Crkva","Okolina","Delibatska peščara","311","1502","2827"
"Srbija","Bela Crkva","Okolina","Dobričevo","311","1502","2828"
"Srbija","Bela Crkva","Okolina","Dupljaja","311","1502","2829"
"Srbija","Bela Crkva","Okolina","Grebenac","311","1502","2830"
"Srbija","Bela Crkva","Okolina","Jasenovo","311","1502","2831"
"Srbija","Bela Crkva","Okolina","Kajtasovo","311","1502","2832"
"Srbija","Bela Crkva","Okolina","Kaluđerovo","311","1502","2833"
"Srbija","Bela Crkva","Okolina","Kruščica","311","1502","2834"
"Srbija","Bela Crkva","Okolina","Kusić","311","1502","2835"
"Srbija","Bela Crkva","Okolina","Vračev Gaj","311","1502","2836"
"Srbija","Bela Palanka",,,"329",,
"Srbija","Beočin","Centar",,"279","1333",
"Srbija","Beočin","Okolina","Banoštor","279","980","1965"
"Srbija","Beočin","Okolina","Brazilija","279","980","1966"
"Srbija","Beočin","Okolina","Čerević","279","980","1946"
"Srbija","Beočin","Okolina","Grabovo","279","980","1967"
"Srbija","Beočin","Okolina","Koruška","279","980","1968"
"Srbija","Beočin","Okolina","Lug","279","980","1969"
"Srbija","Beočin","Okolina","Rakovac","279","980","1970"
"Srbija","Beočin","Okolina","Šakotinac","279","980","1973"
"Srbija","Beočin","Okolina","Susek","279","980","1971"
"Srbija","Beočin","Okolina","Sviloš","279","980","1972"
"Srbija","Beočin","Širi centar",,"279","1334",
"Srbija","Beograd","Barajevo","Arnajevo","1","1","495"
"Srbija","Beograd","Barajevo","Baćevac","1","1","496"
"Srbija","Beograd","Barajevo","Barajevo (mesto)","1","1","497"
"Srbija","Beograd","Barajevo","Bela reka","1","1","498"
"Srbija","Beograd","Barajevo","Beljina","1","1","499"
"Srbija","Beograd","Barajevo","Boždarevac","1","1","500"
"Srbija","Beograd","Barajevo","Dražanovac","1","1","501"
"Srbija","Beograd","Barajevo","Dubrave","1","1","502"
"Srbija","Beograd","Barajevo","Glumčevo brdo","1","1","503"
"Srbija","Beograd","Barajevo","Guncati","1","1","504"
"Srbija","Beograd","Barajevo","Ibarska magistrala","1","1","505"
"Srbija","Beograd","Barajevo","Karaula","1","1","506"
"Srbija","Beograd","Barajevo","Lipovačka šuma","1","1","508"
"Srbija","Beograd","Barajevo","Lipovica","1","1","507"
"Srbija","Beograd","Barajevo","Lipovička šuma","1","1","627"
"Srbija","Beograd","Barajevo","Lisović","1","1","509"
"Srbija","Beograd","Barajevo","Manić","1","1","510"
"Srbija","Beograd","Barajevo","Meljak","1","1","511"
"Srbija","Beograd","Barajevo","Nenadovac","1","1","512"
"Srbija","Beograd","Barajevo","Pajšuma","1","1","513"
"Srbija","Beograd","Barajevo","Rašića kraj","1","1","514"
"Srbija","Beograd","Barajevo","Ravni gaj","1","1","515"
"Srbija","Beograd","Barajevo","Rožanci","1","1","516"
"Srbija","Beograd","Barajevo","Šiljakovac","1","1","520"
"Srbija","Beograd","Barajevo","Srednji kraj","1","1","517"
"Srbija","Beograd","Barajevo","Stara Lipovica","1","1","518"
"Srbija","Beograd","Barajevo","Suva šuma","1","1","519"
"Srbija","Beograd","Barajevo","Taraiš","1","1","521"
"Srbija","Beograd","Barajevo","Trebeš","1","1","522"
"Srbija","Beograd","Barajevo","Trebež","1","1","667"
"Srbija","Beograd","Barajevo","Veliki Borak","1","1","523"
"Srbija","Beograd","Barajevo","Vitkovica","1","1","524"
"Srbija","Beograd","Barajevo","Vranić","1","1","525"
"Srbija","Beograd","Čukarica","Ada Ciganlija","1","2","231"
"Srbija","Beograd","Čukarica","Banovo Brdo","1","2","229"
"Srbija","Beograd","Čukarica","Bele Vode","1","2","232"
"Srbija","Beograd","Čukarica","Beogradski sajam","1","2","256"
"Srbija","Beograd","Čukarica","Careva Ćuprija","1","2","233"
"Srbija","Beograd","Čukarica","Centar","1","2","2655"
"Srbija","Beograd","Čukarica","Cerak","1","2","234"
"Srbija","Beograd","Čukarica","Cerak Vinogradi","1","2","235"
"Srbija","Beograd","Čukarica","Čukarica ","1","2","242"
"Srbija","Beograd","Čukarica","Čukaricka Padina","1","2","236"
"Srbija","Beograd","Čukarica","Filmski Grad","1","2","237"
"Srbija","Beograd","Čukarica","Golf Naselje","1","2","238"
"Srbija","Beograd","Čukarica","Ibarska magistrala","1","2","2656"
"Srbija","Beograd","Čukarica","Julino brdo ","1","2","344"
"Srbija","Beograd","Čukarica","Košutnjak","1","2","239"
"Srbija","Beograd","Čukarica","Makiš","1","2","245"
"Srbija","Beograd","Čukarica","Milošev konak","1","2","257"
"Srbija","Beograd","Čukarica","Novi Železnik","1","2","246"
"Srbija","Beograd","Čukarica","Orlovača","1","2","247"
"Srbija","Beograd","Čukarica","Ostružnica","1","2","248"
"Srbija","Beograd","Čukarica","Pećani","1","2","639"
"Srbija","Beograd","Čukarica","Repište","1","2","240"
"Srbija","Beograd","Čukarica","Rucka","1","2","649"
"Srbija","Beograd","Čukarica","Rupčine","1","2","651"
"Srbija","Beograd","Čukarica","Rušanj","1","2","252"
"Srbija","Beograd","Čukarica","Sremčica ","1","2","253"
"Srbija","Beograd","Čukarica","Sunčana Padina  ","1","2","241"
"Srbija","Beograd","Čukarica","Topčider","1","2","258"
"Srbija","Beograd","Čukarica","Trgovačka","1","2","2657"
"Srbija","Beograd","Čukarica","Umka","1","2","254"
"Srbija","Beograd","Čukarica","Velika Moštanica","1","2","255"
"Srbija","Beograd","Čukarica","Vodovodska","1","2","2658"
"Srbija","Beograd","Čukarica","Žarkovo","1","2","228"
"Srbija","Beograd","Čukarica","Železnik","1","2","230"
"Srbija","Beograd","Grocka","Begaljica","1","3","585"
"Srbija","Beograd","Grocka","Boleč","1","3","569"
"Srbija","Beograd","Grocka","Brestovik","1","3","598"
"Srbija","Beograd","Grocka","Dražanj","1","3","608"
"Srbija","Beograd","Grocka","Grocka","1","3","349"
"Srbija","Beograd","Grocka","Kaluđerica","1","3","345"
"Srbija","Beograd","Grocka","Kamendol","1","3","621"
"Srbija","Beograd","Grocka","Leštane","1","3","346"
"Srbija","Beograd","Grocka","Plavinci","1","3","641"
"Srbija","Beograd","Grocka","Pudarci","1","3","645"
"Srbija","Beograd","Grocka","Radmilovac","1","3","646"
"Srbija","Beograd","Grocka","Ritopek","1","3","648"
"Srbija","Beograd","Grocka","Umčari","1","3","350"
"Srbija","Beograd","Grocka","Vinča","1","3","347"
"Srbija","Beograd","Grocka","Vrčin","1","3","348"
"Srbija","Beograd","Grocka","Zaklopača","1","3","676"
"Srbija","Beograd","Grocka","Živkovac","1","3","680"
"Srbija","Beograd","Lazarevac","Arapovac","1","4","577"
"Srbija","Beograd","Lazarevac","Baroševac","1","4","582"
"Srbija","Beograd","Lazarevac","Barzilovica","1","4","583"
"Srbija","Beograd","Lazarevac","Bistrica","1","4","589"
"Srbija","Beograd","Lazarevac","Brajkovac","1","4","596"
"Srbija","Beograd","Lazarevac","Burovo","1","4","601"
"Srbija","Beograd","Lazarevac","Ćelije","1","4","604"
"Srbija","Beograd","Lazarevac","Čibutkovica","1","4","603"
"Srbija","Beograd","Lazarevac","Cvetovac","1","4","602"
"Srbija","Beograd","Lazarevac","Dudovica","1","4","609"
"Srbija","Beograd","Lazarevac","Junkovac","1","4","620"
"Srbija","Beograd","Lazarevac","Kruševica","1","4","624"
"Srbija","Beograd","Lazarevac","Leskovac","1","4","625"
"Srbija","Beograd","Lazarevac","Lukavica","1","4","628"
"Srbija","Beograd","Lazarevac","Mali Crljeni","1","4","630"
"Srbija","Beograd","Lazarevac","Medoševac","1","4","633"
"Srbija","Beograd","Lazarevac","Mirosaljci","1","4","635"
"Srbija","Beograd","Lazarevac","Petka","1","4","640"
"Srbija","Beograd","Lazarevac","Prkosava","1","4","644"
"Srbija","Beograd","Lazarevac","Rudovci","1","4","650"
"Srbija","Beograd","Lazarevac","Sokolovo","1","4","657"
"Srbija","Beograd","Lazarevac","Šopić","1","4","664"
"Srbija","Beograd","Lazarevac","Stepojevac","1","4","660"
"Srbija","Beograd","Lazarevac","Strmovo","1","4","661"
"Srbija","Beograd","Lazarevac","Stubica","1","4","662"
"Srbija","Beograd","Lazarevac","Šušnjar","1","4","665"
"Srbija","Beograd","Lazarevac","Trbušnica","1","4","666"
"Srbija","Beograd","Lazarevac","Veliki Crljeni","1","4","668"
"Srbija","Beograd","Lazarevac","Vrbovno","1","4","673"
"Srbija","Beograd","Lazarevac","Vreoci","1","4","674"
"Srbija","Beograd","Lazarevac","Zeoke","1","4","677"
"Srbija","Beograd","Lazarevac","Županjac","1","4","681"
"Srbija","Beograd","Mladenovac","Amerić","1","5","526"
"Srbija","Beograd","Mladenovac","Beluće","1","5","527"
"Srbija","Beograd","Mladenovac","Crkvine","1","5","528"
"Srbija","Beograd","Mladenovac","Dubona","1","5","529"
"Srbija","Beograd","Mladenovac","Granice","1","5","530"
"Srbija","Beograd","Mladenovac","Jagnjilo","1","5","531"
"Srbija","Beograd","Mladenovac","Koraćica","1","5","532"
"Srbija","Beograd","Mladenovac","Kovačevac","1","5","533"
"Srbija","Beograd","Mladenovac","Mala Vrbica","1","5","534"
"Srbija","Beograd","Mladenovac","Markovac","1","5","535"
"Srbija","Beograd","Mladenovac","Međulužje","1","5","536"
"Srbija","Beograd","Mladenovac","Mladenovac (mesto)","1","5","537"
"Srbija","Beograd","Mladenovac","Mladenovac selo","1","5","538"
"Srbija","Beograd","Mladenovac","Pružatovac","1","5","539"
"Srbija","Beograd","Mladenovac","Rabrovac","1","5","540"
"Srbija","Beograd","Mladenovac","Rajkovac","1","5","541"
"Srbija","Beograd","Mladenovac","Selters banja","1","5","542"
"Srbija","Beograd","Mladenovac","Senaja","1","5","543"
"Srbija","Beograd","Mladenovac","Šepšin","1","5","544"
"Srbija","Beograd","Mladenovac","Velika Ivanča","1","5","545"
"Srbija","Beograd","Mladenovac","Velika Krsna","1","5","546"
"Srbija","Beograd","Mladenovac","Vlaška","1","5","547"
"Srbija","Beograd","Novi Beograd","Ada Međica","1","6","113"
"Srbija","Beograd","Novi Beograd","Airport City Belgrade","1","6","105"
"Srbija","Beograd","Novi Beograd","Bežanija","1","6","106"
"Srbija","Beograd","Novi Beograd","Bežanijska Kosa","1","6","107"
"Srbija","Beograd","Novi Beograd","Bežanijska kosa 1","1","6","124"
"Srbija","Beograd","Novi Beograd","Bežanijska kosa 2","1","6","125"
"Srbija","Beograd","Novi Beograd","Bežanijska kosa 3","1","6","126"
"Srbija","Beograd","Novi Beograd","Blok 1","1","6","127"
"Srbija","Beograd","Novi Beograd","Blok 10-- YUBC","1","6","58"
"Srbija","Beograd","Novi Beograd","Blok 11","1","6","2659"
"Srbija","Beograd","Novi Beograd","Blok 12","1","6","128"
"Srbija","Beograd","Novi Beograd","Blok 18","1","6","129"
"Srbija","Beograd","Novi Beograd","Blok 19","1","6","59"
"Srbija","Beograd","Novi Beograd","Blok 19a- Park apartmani","1","6","60"
"Srbija","Beograd","Novi Beograd","Blok 2","1","6","590"
"Srbija","Beograd","Novi Beograd","Blok 20","1","6","61"
"Srbija","Beograd","Novi Beograd","Blok 21","1","6","62"
"Srbija","Beograd","Novi Beograd","Blok 22","1","6","63"
"Srbija","Beograd","Novi Beograd","Blok 23","1","6","64"
"Srbija","Beograd","Novi Beograd","Blok 24 ","1","6","65"
"Srbija","Beograd","Novi Beograd","Blok 25 - Beogradska Arena","1","6","66"
"Srbija","Beograd","Novi Beograd","Blok 26","1","6","67"
"Srbija","Beograd","Novi Beograd","Blok 28","1","6","68"
"Srbija","Beograd","Novi Beograd","Blok 29","1","6","69"
"Srbija","Beograd","Novi Beograd","Blok 3","1","6","75"
"Srbija","Beograd","Novi Beograd","Blok 30","1","6","70"
"Srbija","Beograd","Novi Beograd","Blok 31","1","6","71"
"Srbija","Beograd","Novi Beograd","Blok 32","1","6","72"
"Srbija","Beograd","Novi Beograd","Blok 33","1","6","73"
"Srbija","Beograd","Novi Beograd","Blok 34","1","6","74"
"Srbija","Beograd","Novi Beograd","Blok 35 (SC 11. april)","1","6","591"
"Srbija","Beograd","Novi Beograd","Blok 37","1","6","77"
"Srbija","Beograd","Novi Beograd","Blok 37a","1","6","130"
